id,name,kind,out_degree,in_degree
Compound::DB00706,Tamsulosin,Compound,15,1
Compound::DB00707,Porfimer,Compound,3,0
Compound::DB00708,Sufentanil,Compound,9,0
Compound::DB00709,Lamivudine,Compound,30,0
Compound::DB00710,Ibandronate,Compound,3,4
Compound::DB00711,Diethylcarbamazine,Compound,9,0
Compound::DB00712,Flurbiprofen,Compound,35,14
Compound::DB00713,Oxacillin,Compound,11,13
Compound::DB00714,Apomorphine,Compound,18,0
Compound::DB00715,Paroxetine,Compound,277,0
Compound::DB00716,Nedocromil,Compound,6,0
Compound::DB00717,Norethindrone,Compound,172,8
Compound::DB00718,Adefovir Dipivoxil,Compound,11,1
Compound::DB00719,Azatadine,Compound,8,8
Compound::DB00720,Clodronate,Compound,9,0
Compound::DB00721,Procaine,Compound,23,0
Compound::DB00722,Lisinopril,Compound,20,1
Compound::DB00723,Methoxamine,Compound,6,0
Compound::DB00724,Imiquimod,Compound,9,0
Compound::DB00725,Homatropine Methylbromide,Compound,14,3
Compound::DB00726,Trimipramine,Compound,72,0
Compound::DB00727,Nitroglycerin,Compound,7,0
Compound::DB00728,Rocuronium,Compound,11,0
Compound::DB00729,Diphemanil Methylsulfate,Compound,11,0
Compound::DB00730,Thiabendazole,Compound,20,0
Compound::DB00731,Nateglinide,Compound,31,3
Compound::DB00732,Atracurium,Compound,10,0
Compound::DB00733,Pralidoxime,Compound,14,0
Compound::DB00734,Risperidone,Compound,35,0
Compound::DB00735,Naftifine,Compound,18,4
Compound::DB00736,Esomeprazole,Compound,14,2
Compound::DB00737,Meclizine,Compound,21,6
Compound::DB00738,Pentamidine,Compound,106,1
Compound::DB00739,Hetacillin,Compound,5,14
Compound::DB00740,Riluzole,Compound,29,0
Compound::DB00741,Hydrocortisone,Compound,88,1
Compound::DB00742,Mannitol,Compound,3,1
Compound::DB00743,Gadobenate Dimeglumine,Compound,2,1
Compound::DB00744,Zileuton,Compound,17,1
Compound::DB00745,Modafinil,Compound,54,2
Compound::DB00746,Deferoxamine,Compound,2,0
Compound::DB00747,Scopolamine,Compound,11,3
Compound::DB00748,Carbinoxamine,Compound,61,0
Compound::DB00749,Etodolac,Compound,18,0
Compound::DB00750,Prilocaine,Compound,7,1
Compound::DB00751,Epinastine,Compound,16,5
Compound::DB00752,Tranylcypromine,Compound,20,7
Compound::DB00753,Isoflurane,Compound,36,1
Compound::DB00754,Ethotoin,Compound,31,3
Compound::DB00755,Tretinoin,Compound,214,0
Compound::DB00756,Hexachlorophene,Compound,25,0
Compound::DB00757,Dolasetron,Compound,7,1
Compound::DB00758,Clopidogrel,Compound,113,0
Compound::DB00759,Tetracycline,Compound,16,0
Compound::DB00760,Meropenem,Compound,0,1
Compound::DB00761,Potassium Chloride,Compound,6,1
Compound::DB00762,Irinotecan,Compound,494,1
Compound::DB00763,Methimazole,Compound,15,0
Compound::DB00764,Mometasone,Compound,6,33
Compound::DB00765,Metyrosine,Compound,1,5
Compound::DB00766,Clavulanate,Compound,0,0
Compound::DB00768,Olopatadine,Compound,19,10
Compound::DB00769,Hydrocortamate,Compound,4,23
Compound::DB00770,Alprostadil,Compound,11,6
Compound::DB00771,Clidinium,Compound,3,19
Compound::DB00772,Malathion,Compound,3,0
Compound::DB00773,Etoposide,Compound,233,2
Compound::DB00774,Hydroflumethiazide,Compound,33,4
Compound::DB00775,Tirofiban,Compound,3,0
Compound::DB00776,Oxcarbazepine,Compound,18,24
Compound::DB00777,Propiomazine,Compound,28,20
Compound::DB00778,Roxithromycin,Compound,35,4
Compound::DB00779,Nalidixic Acid,Compound,12,4
Compound::DB00780,Phenelzine,Compound,43,4
Compound::DB00781,Polymyxin B Sulfate,Compound,7,3
Compound::DB00782,Propantheline,Compound,11,1
Compound::DB00783,Estradiol,Compound,252,5
Compound::DB00784,Mefenamic acid,Compound,22,6
Compound::DB00786,Marimastat,Compound,24,0
Compound::DB00787,Aciclovir,Compound,84,1
Compound::DB00788,Naproxen,Compound,32,2
Compound::DB00789,Gadopentetate dimeglumine,Compound,3,2
Compound::DB00790,Perindopril,Compound,16,4
Compound::DB00791,Uracil mustard,Compound,1,0
Compound::DB00792,Tripelennamine,Compound,13,23
Compound::DB00793,Haloprogin,Compound,42,0
Compound::DB00794,Primidone,Compound,24,5
Compound::DB00795,Sulfasalazine,Compound,26,5
Compound::DB00796,Candesartan,Compound,27,6
Compound::DB00797,Tolazoline,Compound,14,9
Compound::DB00798,Gentamicin,Compound,12,2
Compound::DB00799,Tazarotene,Compound,6,0
Compound::DB00800,Fenoldopam,Compound,13,0
Compound::DB00801,Halazepam,Compound,27,17
Compound::DB00802,Alfentanil,Compound,8,3
Compound::DB00803,Colistin,Compound,2,1
Compound::DB00804,Dicyclomine,Compound,4,0
Compound::DB00805,Minaprine,Compound,13,3
Compound::DB00806,Pentoxifylline,Compound,19,3
Compound::DB00807,Proparacaine,Compound,13,5
Compound::DB00808,Indapamide,Compound,14,3
Compound::DB00809,Tropicamide,Compound,6,7
Compound::DB00810,Biperiden,Compound,136,0
Compound::DB00811,Ribavirin,Compound,26,2
Compound::DB00812,Phenylbutazone,Compound,26,3
Compound::DB00813,Fentanyl,Compound,40,7
Compound::DB00814,Meloxicam,Compound,16,0
Compound::DB00815,Sodium lauryl sulfate,Compound,5,1
Compound::DB00816,Orciprenaline,Compound,16,2
Compound::DB00817,Rosoxacin,Compound,4,1
Compound::DB00818,Propofol,Compound,28,0
Compound::DB00819,Acetazolamide,Compound,17,0
Compound::DB00820,Tadalafil,Compound,4,0
Compound::DB00821,Carprofen,Compound,11,5
Compound::DB00822,Disulfiram,Compound,166,0
Compound::DB00823,Ethynodiol,Compound,17,6
Compound::DB00824,Enprofylline,Compound,6,1
Compound::DB00825,Menthol,Compound,4,0
Compound::DB00826,Natamycin,Compound,1,1
Compound::DB00827,Cinoxacin,Compound,1,0
Compound::DB00828,Fosfomycin,Compound,0,0
Compound::DB00829,Diazepam,Compound,46,25
Compound::DB00830,Phenmetrazine,Compound,6,1
Compound::DB00831,Trifluoperazine,Compound,120,10
Compound::DB00832,Phensuximide,Compound,24,1
Compound::DB00833,Cefaclor,Compound,29,6
Compound::DB00834,Mifepristone,Compound,37,0
Compound::DB00835,Brompheniramine,Compound,31,4
Compound::DB00836,Loperamide,Compound,96,5
Compound::DB00837,Progabide,Compound,2,1
Compound::DB00838,Clocortolone,Compound,26,2
Compound::DB00839,Tolazamide,Compound,17,0
Compound::DB00841,Dobutamine,Compound,11,4
Compound::DB00842,Oxazepam,Compound,36,17
Compound::DB00843,Donepezil,Compound,29,2
Compound::DB00844,Nalbuphine,Compound,24,5
Compound::DB00845,Clofazimine,Compound,6,0
Compound::DB00846,Flurandrenolide,Compound,78,15
Compound::DB00847,Cysteamine,Compound,3,0
Compound::DB00849,Methylphenobarbital,Compound,17,8
Compound::DB00850,Perphenazine,Compound,106,7
Compound::DB00851,Dacarbazine,Compound,17,0
Compound::DB00852,Pseudoephedrine,Compound,29,2
Compound::DB00853,Temozolomide,Compound,14,0
Compound::DB00854,Levorphanol,Compound,91,1
Compound::DB00855,Aminolevulinic acid,Compound,40,1
Compound::DB00856,Chlorphenesin,Compound,13,1
Compound::DB00857,Terbinafine,Compound,246,2
Compound::DB00858,Drostanolone,Compound,12,3
Compound::DB00859,Penicillamine,Compound,8,0
Compound::DB00860,Prednisolone,Compound,55,17
Compound::DB00861,Diflunisal,Compound,16,5
Compound::DB00862,Vardenafil,Compound,11,1
Compound::DB00863,Ranitidine,Compound,18,1
Compound::DB00864,Tacrolimus,Compound,33,3
Compound::DB00865,Benzphetamine,Compound,22,37
Compound::DB00866,Alprenolol,Compound,45,10
Compound::DB00867,Ritodrine,Compound,19,6
Compound::DB00868,Benzonatate,Compound,3,0
Compound::DB00869,Dorzolamide,Compound,24,0
Compound::DB00870,Suprofen,Compound,30,2
Compound::DB00871,Terbutaline,Compound,14,0
Compound::DB00872,Conivaptan,Compound,6,1
Compound::DB00873,Loteprednol,Compound,14,21
Compound::DB00874,Guaifenesin,Compound,10,1
Compound::DB00875,Flupentixol,Compound,9,5
Compound::DB00876,Eprosartan,Compound,7,0
Compound::DB00877,Sirolimus,Compound,515,0
Compound::DB00878,Chlorhexidine,Compound,43,0
Compound::DB00879,Emtricitabine,Compound,4,1
Compound::DB00880,Chlorothiazide,Compound,8,10
Compound::DB00881,Quinapril,Compound,6,14
Compound::DB00882,Clomifene,Compound,154,9
Compound::DB00883,Isosorbide Dinitrate,Compound,11,1
Compound::DB00884,Risedronate,Compound,4,6
Compound::DB00885,Pemirolast,Compound,0,0
Compound::DB00887,Bumetanide,Compound,22,4
Compound::DB00888,Mechlorethamine,Compound,2,1
Compound::DB00889,Granisetron,Compound,20,1
Compound::DB00890,Dienestrol,Compound,23,0
Compound::DB00891,Sulfapyridine,Compound,25,1
Compound::DB00892,Oxybuprocaine,Compound,13,1
Compound::DB00894,Testolactone,Compound,19,9
Compound::DB00895,Benzylpenicilloyl Polylysine,Compound,2,0
Compound::DB00896,Rimexolone,Compound,49,1
Compound::DB00897,Triazolam,Compound,27,24
Compound::DB00898,Ethanol,Compound,15,0
Compound::DB00899,Remifentanil,Compound,6,2
Compound::DB00900,Didanosine,Compound,15,1
Compound::DB00902,Methdilazine,Compound,21,20
Compound::DB00903,Ethacrynic acid,Compound,74,0
Compound::DB00904,Ondansetron,Compound,22,1
Compound::DB00905,Bimatoprost,Compound,8,7
Compound::DB00906,Tiagabine,Compound,6,0
Compound::DB00907,Cocaine,Compound,17,3
Compound::DB00908,Quinidine,Compound,36,2
Compound::DB00909,Zonisamide,Compound,41,0
Compound::DB00910,Paricalcitol,Compound,9,3
Compound::DB00911,Tinidazole,Compound,4,1
Compound::DB00912,Repaglinide,Compound,9,0
Compound::DB00913,Anileridine,Compound,10,7
Compound::DB00914,Phenformin,Compound,12,7
Compound::DB00915,Amantadine,Compound,22,0
Compound::DB00916,Metronidazole,Compound,5,0
Compound::DB00917,Dinoprostone,Compound,38,4
Compound::DB00918,Almotriptan,Compound,14,3
Compound::DB00919,Spectinomycin,Compound,1,0
Compound::DB00920,Ketotifen,Compound,14,4
Compound::DB00921,Buprenorphine,Compound,20,4
Compound::DB00922,Levosimendan,Compound,4,0
Compound::DB00923,Ceforanide,Compound,58,15
Compound::DB00924,Cyclobenzaprine,Compound,7,26
Compound::DB00925,Phenoxybenzamine,Compound,36,25
Compound::DB00927,Famotidine,Compound,13,0
Compound::DB00928,Azacitidine,Compound,463,9
Compound::DB00929,Misoprostol,Compound,7,2
Compound::DB00931,Methacycline,Compound,4,5
Compound::DB00932,Tipranavir,Compound,4,0
Compound::DB00933,Mesoridazine,Compound,27,25
Compound::DB00934,Maprotiline,Compound,86,5
Compound::DB00935,Oxymetazoline,Compound,16,1
Compound::DB00936,Salicylic acid,Compound,18,10
Compound::DB00937,Diethylpropion,Compound,12,4
Compound::DB00938,Salmeterol,Compound,39,4
Compound::DB00939,Meclofenamic acid,Compound,11,7
Compound::DB00940,Methantheline,Compound,7,2
Compound::DB00941,Hexafluronium,Compound,2,0
Compound::DB00942,Cycrimine,Compound,6,4
Compound::DB00943,Zalcitabine,Compound,33,5
Compound::DB00944,Demecarium,Compound,3,0
Compound::DB00945,Acetylsalicylic acid,Compound,32,0
Compound::DB00946,Phenprocoumon,Compound,13,14
Compound::DB00947,Fulvestrant,Compound,508,0
Compound::DB00948,Mezlocillin,Compound,0,24
Compound::DB00949,Felbamate,Compound,11,4
Compound::DB00950,Fexofenadine,Compound,18,9
Compound::DB00951,Isoniazid,Compound,9,0
Compound::DB00952,Naratriptan,Compound,6,3
Compound::DB00953,Rizatriptan,Compound,7,4
Compound::DB00954,Dirithromycin,Compound,15,7
Compound::DB00955,Netilmicin,Compound,0,1
Compound::DB00956,Hydrocodone,Compound,5,14
Compound::DB00957,Norgestimate,Compound,10,13
Compound::DB00958,Carboplatin,Compound,24,0
Compound::DB00959,Methylprednisolone,Compound,44,25
Compound::DB00960,Pindolol,Compound,100,6
Compound::DB00961,Mepivacaine,Compound,19,1
Compound::DB00962,Zaleplon,Compound,12,0
Compound::DB00963,Bromfenac,Compound,28,1
Compound::DB00964,Apraclonidine,Compound,7,2
Compound::DB00966,Telmisartan,Compound,14,0
Compound::DB00967,Desloratadine,Compound,10,0
Compound::DB00968,Methyldopa,Compound,125,1
Compound::DB00969,Alosetron,Compound,6,0
Compound::DB00970,Dactinomycin,Compound,515,0
Compound::DB00971,Selenium Sulfide,Compound,0,0
Compound::DB00972,Azelastine,Compound,60,1
Compound::DB00973,Ezetimibe,Compound,32,0
Compound::DB00974,Edetic Acid,Compound,4,0
Compound::DB00975,Dipyridamole,Compound,29,0
Compound::DB00976,Telithromycin,Compound,11,0
Compound::DB00977,Ethinyl Estradiol,Compound,39,0
Compound::DB00978,Lomefloxacin,Compound,15,2
Compound::DB00979,Cyclopentolate,Compound,17,1
Compound::DB00980,Ramelteon,Compound,6,0
Compound::DB00981,Physostigmine,Compound,3,0
Compound::DB00982,Isotretinoin,Compound,193,3
Compound::DB00983,Formoterol,Compound,14,5
Compound::DB00984,Nandrolone phenpropionate,Compound,8,6
Compound::DB00985,Dimenhydrinate,Compound,5,9
Compound::DB00986,Glycopyrrolate,Compound,10,9
Compound::DB00987,Cytarabine,Compound,181,11
Compound::DB00988,Dopamine,Compound,27,11
Compound::DB00989,Rivastigmine,Compound,22,2
Compound::DB00990,Exemestane,Compound,62,2
Compound::DB00991,Oxaprozin,Compound,17,6
Compound::DB00992,Methyl aminolevulinate,Compound,1,1
Compound::DB00993,Azathioprine,Compound,34,1
Compound::DB00994,Neomycin,Compound,6,1
Compound::DB00995,Auranofin,Compound,65,0
Compound::DB00996,Gabapentin,Compound,27,0
Compound::DB00997,Doxorubicin,Compound,553,0
Compound::DB00998,Frovatriptan,Compound,5,0
Compound::DB00999,Hydrochlorothiazide,Compound,56,3
Compound::DB01000,Cyclacillin,Compound,8,12
Compound::DB01001,Salbutamol,Compound,15,5
Compound::DB01002,Levobupivacaine,Compound,7,3
Compound::DB01003,Cromoglicic acid,Compound,12,0
Compound::DB01004,Ganciclovir,Compound,13,2
Compound::DB01005,Hydroxyurea,Compound,8,0
Compound::DB01006,Letrozole,Compound,9,0
Compound::DB01007,Tioconazole,Compound,12,3
Compound::DB01008,Busulfan,Compound,149,0
Compound::DB01009,Ketoprofen,Compound,29,16
Compound::DB01010,Edrophonium,Compound,6,4
Compound::DB01011,Metyrapone,Compound,9,1
Compound::DB01012,Cinacalcet,Compound,8,8
Compound::DB01013,Clobetasol propionate,Compound,73,28
Compound::DB01014,Balsalazide,Compound,39,4
Compound::DB01015,Sulfamethoxazole,Compound,12,18
Compound::DB01016,Glyburide,Compound,74,10
Compound::DB01017,Minocycline,Compound,12,8
Compound::DB01018,Guanfacine,Compound,8,3
Compound::DB01019,Bethanechol,Compound,4,4
Compound::DB01020,Isosorbide Mononitrate,Compound,6,0
Compound::DB01021,Trichlormethiazide,Compound,36,5
Compound::DB01022,Phylloquinone,Compound,4,0
Compound::DB01023,Felodipine,Compound,34,3
Compound::DB01024,Mycophenolic acid,Compound,508,1
Compound::DB01025,Amlexanox,Compound,11,0
Compound::DB01026,Ketoconazole,Compound,47,3
Compound::DB01028,Methoxyflurane,Compound,29,0
Compound::DB01029,Irbesartan,Compound,27,3
Compound::DB01030,Topotecan,Compound,510,0
Compound::DB01031,Ethinamate,Compound,2,1
Compound::DB01032,Probenecid,Compound,42,4
Compound::DB01033,Mercaptopurine,Compound,15,2
Compound::DB01034,Cerulenin,Compound,501,0
Compound::DB01035,Procainamide,Compound,24,10
Compound::DB01036,Tolterodine,Compound,22,1
Compound::DB01037,Selegiline,Compound,20,12
Compound::DB01039,Fenofibrate,Compound,15,4
Compound::DB01040,Hydroxystilbamidine Isethionate,Compound,0,0
Compound::DB01041,Thalidomide,Compound,35,3
Compound::DB01042,Melphalan,Compound,13,2
Compound::DB01043,Memantine,Compound,18,0
Compound::DB01044,Gatifloxacin,Compound,52,4
Compound::DB01045,Rifampicin,Compound,31,0
Compound::DB01046,Lubiprostone,Compound,5,0
Compound::DB01047,Fluocinonide,Compound,62,6
Compound::DB01048,Abacavir,Compound,6,0
Compound::DB01049,Ergoloid mesylate,Compound,6,1
Compound::DB01050,Ibuprofen,Compound,28,12
Compound::DB01051,Novobiocin,Compound,20,0
Compound::DB01053,Benzylpenicillin,Compound,89,22
Compound::DB01054,Nitrendipine,Compound,31,9
Compound::DB01055,Mimosine,Compound,3,2
Compound::DB01056,Tocainide,Compound,17,7
Compound::DB01057,Echothiophate,Compound,3,0
Compound::DB01058,Praziquantel,Compound,16,1
Compound::DB01059,Norfloxacin,Compound,19,10
Compound::DB01060,Amoxicillin,Compound,23,13
Compound::DB01061,Azlocillin,Compound,16,11
Compound::DB01062,Oxybutynin,Compound,16,2
Compound::DB01063,Acetophenazine,Compound,19,17
Compound::DB01064,Isoprenaline,Compound,36,10
Compound::DB01065,Melatonin,Compound,38,3
Compound::DB01066,Cefditoren,Compound,13,5
Compound::DB01067,Glipizide,Compound,28,5
Compound::DB01068,Clonazepam,Compound,35,6
Compound::DB01069,Promethazine,Compound,40,20
Compound::DB01070,Dihydrotachysterol,Compound,6,2
Compound::DB01071,Mequitazine,Compound,27,9
Compound::DB01072,Atazanavir,Compound,5,3
Compound::DB01073,Fludarabine,Compound,7,13
Compound::DB01074,Perhexiline,Compound,505,0
Compound::DB01075,Diphenhydramine,Compound,50,24
Compound::DB01076,Atorvastatin,Compound,43,3
Compound::DB01077,Etidronic acid,Compound,26,1
Compound::DB01078,Deslanoside,Compound,8,4
Compound::DB01080,Vigabatrin,Compound,7,1
Compound::DB01081,Diphenoxylate,Compound,8,13
Compound::DB01082,Streptomycin,Compound,3,0
Compound::DB01083,Orlistat,Compound,42,1
Compound::DB01084,Emedastine,Compound,10,1
Compound::DB01085,Pilocarpine,Compound,13,0
Compound::DB01086,Benzocaine,Compound,17,6
Compound::DB01087,Primaquine,Compound,11,1
Compound::DB01088,Iloprost,Compound,10,3
Compound::DB01089,Deserpidine,Compound,3,2
Compound::DB01090,Pentolinium,Compound,3,0
Compound::DB01091,Butenafine,Compound,19,0
Compound::DB01092,Ouabain,Compound,511,2
Compound::DB01093,Dimethyl sulfoxide,Compound,4,0
Compound::DB01094,Hesperetin,Compound,6,0
Compound::DB01095,Fluvastatin,Compound,226,1
Compound::DB01096,Oxamniquine,Compound,1,0
Compound::DB01097,Leflunomide,Compound,18,0
Compound::DB01098,Rosuvastatin,Compound,53,0
Compound::DB01099,Flucytosine,Compound,20,0
Compound::DB01100,Pimozide,Compound,97,1
Compound::DB01101,Capecitabine,Compound,13,0
Compound::DB01102,Arbutamine,Compound,14,2
Compound::DB01103,Quinacrine,Compound,513,0
Compound::DB01104,Sertraline,Compound,81,0
Compound::DB01105,Sibutramine,Compound,12,0
Compound::DB01106,Levocabastine,Compound,7,0
Compound::DB01107,Methyprylon,Compound,5,0
Compound::DB01108,Trilostane,Compound,9,3
Compound::DB01110,Miconazole,Compound,36,6
Compound::DB01111,Colistimethate,Compound,1,2
Compound::DB01112,Cefuroxime,Compound,17,22
Compound::DB01113,Papaverine,Compound,29,3
Compound::DB01114,Chlorphenamine,Compound,20,20
Compound::DB01115,Nifedipine,Compound,64,6
Compound::DB01116,Trimethaphan,Compound,4,11
Compound::DB01117,Atovaquone,Compound,2,5
Compound::DB01118,Amiodarone,Compound,67,4
Compound::DB01119,Diazoxide,Compound,60,0
Compound::DB01120,Gliclazide,Compound,28,2
Compound::DB01121,Phenacemide,Compound,20,7
Compound::DB01122,Ambenonium,Compound,2,0
Compound::DB01123,Proflavine,Compound,1,0
Compound::DB01124,Tolbutamide,Compound,35,1
Compound::DB01125,Anisindione,Compound,6,2
Compound::DB01126,Dutasteride,Compound,5,0
Compound::DB01127,Econazole,Compound,18,1
Compound::DB01128,Bicalutamide,Compound,10,0
Compound::DB01129,Rabeprazole,Compound,11,3
Compound::DB01130,Prednicarbate,Compound,24,19
Compound::DB01131,Proguanil,Compound,9,0
Compound::DB01132,Pioglitazone,Compound,17,0
Compound::DB01133,Tiludronate,Compound,3,0
Compound::DB01135,Doxacurium chloride,Compound,7,2
Compound::DB01136,Carvedilol,Compound,32,8
Compound::DB01137,Levofloxacin,Compound,36,10
Compound::DB01138,Sulfinpyrazone,Compound,20,5
Compound::DB01139,Cefapirin,Compound,2,22
Compound::DB01140,Cefadroxil,Compound,24,7
Compound::DB01141,Micafungin,Compound,4,0
Compound::DB01142,Doxepin,Compound,53,8
Compound::DB01143,Amifostine,Compound,7,0
Compound::DB01144,Diclofenamide,Compound,16,3
Compound::DB01145,Sulfoxone,Compound,0,1
Compound::DB01146,Diphenylpyraline,Compound,44,5
Compound::DB01147,Cloxacillin,Compound,19,5
Compound::DB01148,Flavoxate,Compound,18,1
Compound::DB01149,Nefazodone,Compound,50,4
Compound::DB01150,Cefprozil,Compound,7,14
Compound::DB01151,Desipramine,Compound,50,25
Compound::DB01153,Sertaconazole,Compound,3,5
Compound::DB01154,Thiamylal,Compound,26,2
Compound::DB01155,Gemifloxacin,Compound,3,9
Compound::DB01156,Bupropion,Compound,45,0
Compound::DB01157,Trimetrexate,Compound,3,0
Compound::DB01158,Bretylium,Compound,16,0
Compound::DB01159,Halothane,Compound,43,1
Compound::DB01160,Dinoprost Tromethamine,Compound,20,6
Compound::DB01161,Chloroprocaine,Compound,12,2
Compound::DB01162,Terazosin,Compound,19,0
Compound::DB01164,Calcium Chloride,Compound,1,0
Compound::DB01165,Ofloxacin,Compound,40,6
Compound::DB01166,Cilostazol,Compound,27,0
Compound::DB01167,Itraconazole,Compound,17,1
Compound::DB01168,Procarbazine,Compound,9,0
Compound::DB01169,Arsenic trioxide,Compound,12,0
